[2022-02-07 06:53:02,632] INFO       Loading Config Data
[2022-02-08 05:54:35,399] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-08 05:54:35,400] DEBUG      Wait for Play button
[2022-02-08 05:54:35,417] DEBUG      Found Play Btn
[2022-02-08 05:54:35,769] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-08 05:54:35,823] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-08 05:54:38,405] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-08 05:54:46,247] DEBUG      Found Match: A3_TOWN_1 (80.1% confidence)
[2022-02-08 05:54:46,248] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-08 05:54:46,598] INFO       Health Manager is now pausing
[2022-02-08 05:54:47,006] DEBUG      Will pickup: {'rejuv': 0, 'health': 1, 'mana': 1}
[2022-02-08 05:54:47,079] INFO       Run Trav
[2022-02-08 05:54:47,079] DEBUG      Traverse from a3_town_start to a3_stash_wp
[2022-02-08 05:54:54,729] DEBUG      Select A3_WP (92.9% confidence)
[2022-02-08 05:54:59,371] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-08 05:54:59,474] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-08 05:54:59,767] INFO       Health Manager is now active
[2022-02-08 05:55:02,181] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-08 05:55:10,008] DEBUG      Traverse: [228, 229]
[2022-02-08 05:55:22,708] DEBUG      Drink health potion in slot 3. HP: 78.8%, Mana: 52.9%
[2022-02-08 05:55:23,508] DEBUG      Drink mana potion in slot 1. HP: 80.9%, Mana: 46.5%
[2022-02-08 05:55:26,228] DEBUG      Drink health potion in slot 3. HP: 77.9%, Mana: 99.7%
[2022-02-08 05:55:29,798] DEBUG      Drink health potion in slot 3. HP: 67.5%, Mana: 91.1%
[2022-02-08 05:55:33,346] DEBUG      Took a screenshot of current loot
[2022-02-08 05:55:47,544] DEBUG      Traverse: [230]
[2022-02-08 05:55:53,087] DEBUG      Drink health potion in slot 4. HP: 79.2%, Mana: 85.1%
[2022-02-08 05:55:56,608] DEBUG      Drink health potion in slot 4. HP: 71.9%, Mana: 67.3%
[2022-02-08 05:55:58,065] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-08 05:55:58,094] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (100.0% confidence)
[2022-02-08 05:56:00,914] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-08 05:56:02,432] INFO       End game. Elapsed time: 88.01s
[2022-02-08 05:56:02,713] INFO       Starting game #917
[2022-02-08 05:56:02,714] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-08 05:56:03,710] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-08 05:56:03,710] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-08 05:56:03,731] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-08 05:56:03,732] DEBUG      Wait for Play button
[2022-02-08 05:56:03,748] DEBUG      Found Play Btn
[2022-02-08 05:56:04,142] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-08 05:56:04,220] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-08 05:56:06,726] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-08 05:56:14,515] DEBUG      Found Match: A3_TOWN_1 (79.8% confidence)
[2022-02-08 05:56:14,516] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-08 05:56:14,759] INFO       Health Manager is now pausing
[2022-02-08 05:56:15,258] DEBUG      Will pickup: {'rejuv': 0, 'health': 6, 'mana': 0}
[2022-02-08 05:56:15,273] INFO       Buy pots at next possible Vendor
[2022-02-08 05:56:15,274] DEBUG      Traverse from a3_town_start to a3_ormus
[2022-02-08 05:56:25,269] DEBUG      Waiting for templates: ['SUPER_HEALING_POTION']
[2022-02-08 05:56:25,296] DEBUG      Found Match: SUPER_HEALING_POTION (99.4% confidence)
[2022-02-08 05:56:31,423] DEBUG      Waiting for templates: ['SUPER_MANA_POTION']
[2022-02-08 05:56:31,450] DEBUG      Found Match: SUPER_MANA_POTION (99.4% confidence)
[2022-02-08 05:56:33,098] DEBUG      Will pickup: {'rejuv': 0, 'health': 0, 'mana': 0}
[2022-02-08 05:56:33,140] INFO       Run Trav
[2022-02-08 05:56:33,140] DEBUG      Traverse from a3_ormus to a3_stash_wp
[2022-02-08 05:56:36,876] DEBUG      Select A3_WP (92.7% confidence)
[2022-02-08 05:56:42,216] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-08 05:56:42,316] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-08 05:56:42,587] INFO       Health Manager is now active
[2022-02-08 05:56:45,158] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-08 05:56:53,303] DEBUG      Traverse: [228, 229]
[2022-02-08 05:57:05,585] DEBUG      Drink mana potion in slot 1. HP: 81.2%, Mana: 48.5%
[2022-02-08 05:57:06,536] DEBUG      Drink health potion in slot 3. HP: 79.9%, Mana: 84.2%
[2022-02-08 05:57:16,588] DEBUG      Took a screenshot of current loot
[2022-02-08 05:57:19,303] DEBUG      Traverse: [230]
[2022-02-08 05:57:22,453] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-08 05:57:22,471] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (100.0% confidence)
[2022-02-08 05:57:24,726] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-08 05:57:26,593] INFO       End game. Elapsed time: 83.88s
[2022-02-08 05:57:26,865] INFO       Starting game #918
[2022-02-08 05:57:26,866] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-08 05:57:27,864] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-08 05:57:27,865] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-08 05:57:27,890] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-08 05:57:27,890] DEBUG      Wait for Play button
[2022-02-08 05:57:27,908] DEBUG      Found Play Btn
[2022-02-08 05:57:28,351] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-08 05:57:28,417] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-08 05:57:31,048] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-08 05:57:37,127] DEBUG      Found Match: A3_TOWN_1 (79.8% confidence)
[2022-02-08 05:57:37,127] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-08 05:57:37,361] INFO       Health Manager is now pausing
[2022-02-08 05:57:37,893] DEBUG      Will pickup: {'rejuv': 0, 'health': 1, 'mana': 0}
[2022-02-08 05:57:39,504] INFO       Stashing items
[2022-02-08 05:57:39,504] DEBUG      Traverse from a3_town_start to a3_stash_wp
[2022-02-08 05:57:46,773] DEBUG      Select A3_STASH (82.8% confidence)
[2022-02-08 05:57:48,579] DEBUG      Searching for inventory gold btn...
[2022-02-08 05:57:48,780] DEBUG      Waiting for templates: ['INVENTORY_GOLD_BTN']
[2022-02-08 05:57:48,811] DEBUG      Found Match: INVENTORY_GOLD_BTN (100.0% confidence)
[2022-02-08 05:57:48,811] DEBUG      Found inventory gold btn
[2022-02-08 05:57:48,823] DEBUG      Stashing gold
[2022-02-08 05:58:18,117] DEBUG      Check if stash is full
[2022-02-08 05:58:18,885] DEBUG      Done stashing
[2022-02-08 05:58:19,330] INFO       Running transmutes
[2022-02-08 05:58:19,330] DEBUG      Waiting for templates: ['INVENTORY_GOLD_BTN']
[2022-02-08 05:58:19,355] DEBUG      Found Match: INVENTORY_GOLD_BTN (100.0% confidence)
[2022-02-08 05:58:19,356] INFO       Skipping transmutes. Force: False, Game#: 918
[2022-02-08 05:58:20,404] INFO       Run Trav
[2022-02-08 05:58:20,405] DEBUG      Traverse from a3_stash_wp to a3_stash_wp
[2022-02-08 05:58:21,137] DEBUG      Select A3_WP (82.6% confidence)
[2022-02-08 05:58:26,510] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-08 05:58:26,527] INFO       Health Manager is now active
[2022-02-08 05:58:26,596] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-08 05:58:29,358] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-08 05:58:37,964] DEBUG      Traverse: [228, 229]
[2022-02-08 05:58:46,243] DEBUG      Drink health potion in slot 3. HP: 79.8%, Mana: 73.3%
[2022-02-08 05:58:49,779] DEBUG      Drink health potion in slot 3. HP: 67.8%, Mana: 56.4%
[2022-02-08 05:58:51,180] DEBUG      Drink mana potion in slot 1. HP: 85.7%, Mana: 47.2%
[2022-02-08 05:58:53,449] DEBUG      Drink health potion in slot 3. HP: 74.1%, Mana: 92.4%
[2022-02-08 05:58:56,969] DEBUG      Drink health potion in slot 4. HP: 72.8%, Mana: 91.1%
[2022-02-08 05:59:00,982] DEBUG      Took a screenshot of current loot
[2022-02-08 05:59:11,350] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-08 05:59:12,262] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-08 05:59:13,238] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-08 05:59:17,448] DEBUG      Traverse: [230]
[2022-02-08 05:59:18,998] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-08 05:59:19,025] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (93.2% confidence)
[2022-02-08 05:59:21,630] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-08 05:59:23,183] INFO       End game. Elapsed time: 116.32s
[2022-02-08 05:59:23,490] INFO       Starting game #919
[2022-02-08 05:59:23,491] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-08 05:59:24,506] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-08 05:59:24,507] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-08 05:59:24,530] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-08 05:59:24,530] DEBUG      Wait for Play button
[2022-02-08 05:59:24,563] DEBUG      Found Play Btn
[2022-02-08 05:59:25,029] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-08 05:59:25,121] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-08 05:59:27,751] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-08 05:59:35,533] DEBUG      Found Match: A3_TOWN_1 (80.6% confidence)
[2022-02-08 05:59:35,534] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-08 05:59:36,000] INFO       Health Manager is now pausing
[2022-02-08 05:59:36,302] DEBUG      Will pickup: {'rejuv': 0, 'health': 3, 'mana': 1}
[2022-02-08 05:59:36,322] INFO       Buy pots at next possible Vendor
[2022-02-08 05:59:36,323] DEBUG      Traverse from a3_town_start to a3_ormus
[2022-02-08 05:59:43,558] DEBUG      Waiting for templates: ['SUPER_HEALING_POTION']
[2022-02-08 05:59:43,591] DEBUG      Found Match: SUPER_HEALING_POTION (99.4% confidence)
[2022-02-08 05:59:46,849] DEBUG      Waiting for templates: ['SUPER_MANA_POTION']
[2022-02-08 05:59:46,877] DEBUG      Found Match: SUPER_MANA_POTION (99.4% confidence)
[2022-02-08 05:59:49,468] DEBUG      Will pickup: {'rejuv': 0, 'health': 0, 'mana': 0}
[2022-02-08 05:59:49,501] INFO       Run Trav
[2022-02-08 05:59:49,501] DEBUG      Traverse from a3_ormus to a3_stash_wp
[2022-02-08 05:59:53,434] DEBUG      Select A3_WP (92.8% confidence)
[2022-02-08 05:59:58,459] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-08 05:59:58,546] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-08 05:59:58,801] INFO       Health Manager is now active
[2022-02-08 06:00:01,272] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-08 06:00:10,018] DEBUG      Pather: taking a random guess towards (442, 25)
[2022-02-08 06:00:12,849] DEBUG      Traverse: [228, 229]
[2022-02-08 06:00:24,248] DEBUG      Drink health potion in slot 3. HP: 79.8%, Mana: 56.4%
[2022-02-08 06:00:25,699] DEBUG      Drink mana potion in slot 1. HP: 70.2%, Mana: 49.8%
[2022-02-08 06:00:27,801] DEBUG      Drink health potion in slot 3. HP: 71.6%, Mana: 82.3%
[2022-02-08 06:00:31,322] DEBUG      Drink health potion in slot 3. HP: 75.0%, Mana: 99.7%
[2022-02-08 06:00:36,349] DEBUG      Took a screenshot of current loot
[2022-02-08 06:00:39,147] DEBUG      Traverse: [230]
[2022-02-08 06:00:42,408] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-08 06:00:42,434] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (100.0% confidence)
[2022-02-08 06:00:44,678] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-08 06:00:48,262] INFO       End game. Elapsed time: 84.77s
[2022-02-08 06:00:48,716] INFO       Starting game #920
[2022-02-08 06:00:48,718] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-08 06:00:49,691] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-08 06:00:49,691] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-08 06:00:49,705] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-08 06:00:49,706] DEBUG      Wait for Play button
[2022-02-08 06:00:49,723] DEBUG      Found Play Btn
[2022-02-08 06:00:50,247] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-08 06:00:50,312] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-08 06:00:52,775] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-08 06:01:00,512] DEBUG      Found Match: A3_TOWN_1 (80.5% confidence)
[2022-02-08 06:01:00,513] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-08 06:01:00,629] INFO       Health Manager is now pausing
[2022-02-08 06:01:01,273] DEBUG      Will pickup: {'rejuv': 0, 'health': 3, 'mana': 0}
[2022-02-08 06:01:01,298] INFO       Buy pots at next possible Vendor
[2022-02-08 06:01:01,299] DEBUG      Traverse from a3_town_start to a3_ormus
[2022-02-08 06:01:10,916] DEBUG      Waiting for templates: ['SUPER_HEALING_POTION']
[2022-02-08 06:01:10,955] DEBUG      Found Match: SUPER_HEALING_POTION (99.4% confidence)
[2022-02-08 06:01:14,199] DEBUG      Waiting for templates: ['SUPER_MANA_POTION']
[2022-02-08 06:01:14,225] DEBUG      Found Match: SUPER_MANA_POTION (99.4% confidence)
[2022-02-08 06:01:15,998] DEBUG      Will pickup: {'rejuv': 0, 'health': 0, 'mana': 0}
[2022-02-08 06:01:16,030] INFO       Run Trav
[2022-02-08 06:01:16,030] DEBUG      Traverse from a3_ormus to a3_stash_wp
[2022-02-08 06:01:19,902] DEBUG      Select A3_WP (91.8% confidence)
[2022-02-08 06:01:24,954] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-08 06:01:25,041] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-08 06:01:25,442] INFO       Health Manager is now active
[2022-02-08 06:01:27,728] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-08 06:01:36,212] DEBUG      Traverse: [228, 229]
[2022-02-08 06:01:49,025] DEBUG      Drink mana potion in slot 1. HP: 84.6%, Mana: 47.1%
[2022-02-08 06:01:58,991] DEBUG      Took a screenshot of current loot
[2022-02-08 06:02:02,705] DEBUG      Traverse: [230]
[2022-02-08 06:02:04,072] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-08 06:02:04,124] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (93.2% confidence)
[2022-02-08 06:02:06,728] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-08 06:02:08,232] INFO       End game. Elapsed time: 79.52s
[2022-02-08 06:02:09,386] INFO       Starting game #921
[2022-02-08 06:02:09,387] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-08 06:02:10,395] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-08 06:02:10,396] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-08 06:02:10,412] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-08 06:02:10,412] DEBUG      Wait for Play button
[2022-02-08 06:02:10,430] DEBUG      Found Play Btn
[2022-02-08 06:02:10,948] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-08 06:02:11,020] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-08 06:02:13,585] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-08 06:02:20,630] DEBUG      Found Match: A3_TOWN_1 (80.6% confidence)
[2022-02-08 06:02:20,631] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-08 06:02:20,640] INFO       Health Manager is now pausing
[2022-02-08 06:02:21,394] DEBUG      Will pickup: {'rejuv': 0, 'health': 0, 'mana': 0}
[2022-02-08 06:02:21,457] INFO       Run Trav
[2022-02-08 06:02:21,458] DEBUG      Traverse from a3_town_start to a3_stash_wp
[2022-02-08 06:02:29,125] DEBUG      Select A3_WP (89.7% confidence)
[2022-02-08 06:02:34,018] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-08 06:02:34,114] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-08 06:02:34,328] INFO       Health Manager is now active
[2022-02-08 06:02:36,861] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-08 06:02:45,939] DEBUG      Traverse: [228, 229]
[2022-02-08 06:02:58,939] DEBUG      Drink mana potion in slot 1. HP: 91.9%, Mana: 49.5%
[2022-02-08 06:03:03,060] DEBUG      Drink mana potion in slot 1. HP: 82.2%, Mana: 6.1%
[2022-02-08 06:03:04,794] DEBUG      Drink health potion in slot 3. HP: 79.2%, Mana: 79.8%
[2022-02-08 06:03:09,274] DEBUG      Took a screenshot of current loot
[2022-02-08 06:03:10,494] DEBUG      Traverse: [230]
[2022-02-08 06:03:13,652] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-08 06:03:13,672] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (100.0% confidence)
[2022-02-08 06:03:16,369] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-08 06:03:17,879] INFO       End game. Elapsed time: 68.49s
[2022-02-08 06:03:18,260] INFO       Starting game #922
[2022-02-08 06:03:18,261] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-08 06:03:19,278] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-08 06:03:19,279] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-08 06:03:19,292] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-08 06:03:19,293] DEBUG      Wait for Play button
[2022-02-08 06:03:19,310] DEBUG      Found Play Btn
[2022-02-08 06:03:19,708] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-08 06:03:19,800] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-08 06:03:22,293] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-08 06:03:30,108] DEBUG      Found Match: A3_TOWN_1 (80.1% confidence)
[2022-02-08 06:03:30,109] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-08 06:03:30,113] INFO       Health Manager is now pausing
[2022-02-08 06:03:30,863] DEBUG      Will pickup: {'rejuv': 0, 'health': 1, 'mana': 2}
[2022-02-08 06:03:30,919] INFO       Run Trav
[2022-02-08 06:03:30,919] DEBUG      Traverse from a3_town_start to a3_stash_wp
[2022-02-08 06:03:38,673] DEBUG      Select A3_WP (89.8% confidence)
[2022-02-08 06:03:44,047] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-08 06:03:44,135] DEBUG      Found Match: TRAV_0 (99.9% confidence)
